1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. FEDERAL FACILITY,15. INDUSTRY SECTOR CODE,16. INDUSTRY SECTOR,17. PRIMARY SIC,18. SIC 2,19. SIC 3,20. SIC 4,21. SIC 5,22. SIC 6,23. PRIMARY NAICS,24. NAICS 2,25. NAICS 3,26. NAICS 4,27. NAICS 5,28. NAICS 6,29. DOC_CTRL_NUM,30. CHEMICAL,31. CAS #/COMPOUND ID,32. SRS ID,33. CLEAN AIR ACT CHEMICAL,34. CLASSIFICATION,35. METAL,36. METAL CATEGORY,37. CARCINOGEN,38. FORM TYPE,39. UNIT OF MEASURE,40. 5.1 - FUGITIVE AIR,41. 5.2 - STACK AIR,42. 5.3 - WATER,43. 5.4 - UNDERGROUND,44. 5.4.1 - UNDERGROUND CL I,45. 5.4.2 - UNDERGROUND C II-V,46. 5.5.1 - LANDFILLS,47. 5.5.1A - RCRA C LANDFILL,48. 5.5.1B - OTHER LANDFILLS,49. 5.5.2 - LAND TREATMENT,50. 5.5.3 - SURFACE IMPNDMNT,51. 5.5.3A - RCRA SURFACE IM,52. 5.5.3B - OTHER SURFACE I,53. 5.5.4 - OTHER DISPOSAL,54. ON-SITE RELEASE TOTAL,55. 6.1 - POTW - TRNS RLSE,56. 6.1 - POTW - TRNS TRT,57. POTW - TOTAL TRANSFERS,58. 6.2 - M10,59. 6.2 - M41,60. 6.2 - M62,61. 6.2 - M40 METAL,62. 6.2 - M61 METAL,63. 6.2 - M71,64. 6.2 - M81,65. 6.2 - M82,66. 6.2 - M72,67. 6.2 - M63,68. 6.2 - M66,69. 6.2 - M67,70. 6.2 - M64,71. 6.2 - M65,72. 6.2 - M73,73. 6.2 - M79,74. 6.2 - M90,75. 6.2 - M94,76. 6.2 - M99,77. OFF-SITE RELEASE TOTAL,78. 6.2 - M20,79. 6.2 - M24,80. 6.2 - M26,81. 6.2 - M28,82. 6.2 - M93,83. OFF-SITE RECYCLED TOTAL,84. 6.2 - M56,85. 6.2 - M92,86. OFF-SITE ENERGY RECOVERY T,87. 6.2 - M40 NON-METAL,88. 6.2 - M50,89. 6.2 - M54,90. 6.2 - M61 NON-METAL,91. 6.2 - M69,92. 6.2 - M95,93. OFF-SITE TREATED TOTAL,94. 6.2 - UNCLASSIFIED,95. 6.2 - TOTAL TRANSFER,96. TOTAL RELEASES,97. 8.1 - RELEASES,98. 8.1A - ON-SITE CONTAINED,99. 8.1B - ON-SITE OTHER ,100. 8.1C - OFF-SITE CONTAIN,101. 8.1D - OFF-SITE OTHER R,102. 8.2 - ENERGY RECOVER ON,103. 8.3 - ENERGY RECOVER OF,104. 8.4 - RECYCLING ON SITE,105. 8.5 - RECYCLING OFF SIT,106. 8.6 - TREATMENT ON SITE,107. 8.7 - TREATMENT OFF SITE,108. PRODUCTION WSTE (8.1-8.7),109. 8.8 - ONE-TIME RELEASE,110. PROD_RATIO_OR_ ACTIVITY,111. 8.9 - PRODUCTION RATIO,112. PARENT CO NAME,113. PARENT CO DB NUM,
"2018","84116STKRP2080N","110002274501","STAKER & PARSON COS BECK NORTH READY MIX & ASPHALT","2080 N BECK ST","SALT LAKE CITY","SALT LAKE","UT","84116","","","40.81162","-111.91876","NO","327","Nonmetallic Mineral Product","","","","","","","327320","","","","","","1318217256294","BENZO(G,H,I)PERYLENE","000191242","40576","YES","PBT","NO","0","NO","R","Pounds",".0028",".017","0","0","0","0","0","0","0","0","0","0","0","0",".0198","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".0198","0","0",".0198","0","0","0","0","0","0","0","0",".0198","","PRODUCTION","1.05","CRH AMERICAS INC","037179591"
"2018","84115PRCSN2970S","110064119555","PRECISION TECHNOLOGY INC","65 W CENTURY PKWY","SALT LAKE CITY","SALT LAKE","UT","84115","","","40.70739","-111.89273","NO","334","Computers and Electronic Products","","","","","","","334412","","","","","","1318216779900","FORMALDEHYDE","000050000","1008","YES","TRI","NO","0","YES","R","Pounds","289","674","0","0","0","0","0","0","0","0","0","0","0","0","963","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","5","964","0","0","963","1","0","0","0","0","0","0","4","968","","PRODUCTION",".95","NA",""
"2018","84751MRPHY585E6","110002159690","MURPHY-BROWN LLC CIRCLE 4 FEED MILL","585 E 6TH AVE","MILFORD","BEAVER","UT","84751","","","38.388705","-112.999002","NO","311","Food","","","","","","","311119","","","","","","1318217501117","COPPER  and COPPER COMPOUNDS","N100","649491","NO","TRI","YES","1","NO","R","Pounds","0","3.72","0","0","0","0","0","0","0","0","0","0","0","0","3.72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.55","0","0","0","0","0","0","5.55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.55","9.27","0","0","3.72","5.55","0","0","0","0","0","0","0","9.27","","PRODUCTION","1.16","MURPHY BROWN LLC","039055368"
"2018","84751MRPHY585E6","110002159690","MURPHY-BROWN LLC CIRCLE 4 FEED MILL","585 E 6TH AVE","MILFORD","BEAVER","UT","84751","","","38.388705","-112.999002","NO","311","Food","","","","","","","311119","","","","","","1318217501129","ZINC (FUME OR DUST)","007440666","150235","NO","TRI","NO","4","NO","R","Pounds","0","4.87","0","0","0","0","0","0","0","0","0","0","0","0","4.87","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.27","0","0","0","0","0","0","7.27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.27","12.14","0","0","4.87","7.27","0","0","0","0","0","0","0","12.14","","PRODUCTION","1.04","MURPHY BROWN LLC","039055368"
"2018","84104PLKNG1225S","110020824713","PILKINGTON METAL FINISHING LLC","1225 S LEGACY VIEW ST","SALT LAKE CITY","SALT LAKE","UT","84104","","","40.74395","-112.02703","NO","332","Fabricated Metals","","","","","","","332813","","","","","","1318217051527","MIXTURE","MIXTURE","","NO","TRI","NO","0","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32000","0","0","0","0","0","0","0","0","32000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32000","32000","0","0","0","0","32000","0","0","0","0","0","0","32000","","PRODUCTION",".09","PILKINGTON METAL FINISHING LLC","195108139"
"2018","84116RCKYM1125W","110000469519","ROCKY MOUNTAIN FABRICATION","1125 W 2300 N","SALT LAKE CITY","SALT LAKE","UT","84116","","","40.81676","-111.92468","NO","332","Fabricated Metals","","","","","","","332312","","","","","","1318216725376","COPPER","007440508","150086","NO","TRI","YES","1","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5953","0","0","0","5953","0","0","0","0","0","0","0","0","0","0","0","5953","0","0","0","0","0","0","0","0","0","5953","0","0","5953","","PRODUCTION",".42","NA",""
"2018","84065PWRLN14717","110015679201","POWER LINE INDUSTRIES INC","14773 S HERITAGECREST WAY","RIVERTON","SALT LAKE","UT","84065","","","40.48405","-111.91183","NO","325","Chemicals","","","","","","","325998","","","","","","1318217032109","METHANOL","000067561","4283","YES","TRI","NO","0","NO","A","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","NA",""
"2018","84404CRRWR1160W","110000469902","CERRO WIRE LLC","1160 W 2150 N","OGDEN","WEBER","UT","84404","","","41.29741","-112.00716","NO","331","Primary Metals","","","","","","","331420","","","","","","1318217417068","ZINC COMPOUNDS","N982","649699","NO","TRI","YES","1","NO","R","Pounds","0","0","1.24","0","0","0","0","0","0","0","0","0","0","0","1.24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","616","0","0","0","0","1323","0","1939","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1939","1940.24","0","0","1.24","616","1323","0","0","0","0","0","0","1940.24","","PRODUCTION",".76","BERKSHIRE HATHAWAY INC","144578556"
"2018","84116CHVRN2351N","110000469485","CHEVRON PRODUCTS CO - SALT LAKE REFINERY","2351 NORTH 1100 WEST","SALT LAKE CITY","SALT LAKE","UT","84116","","","40.8249","-111.9238","NO","324","Petroleum","","","","","","","324110","424710","","","","","1318217478433","1,3-BUTADIENE","000106990","24042","YES","TRI","NO","0","YES","R","Pounds","15","379","0","0","0","0","0","0","0","0","0","0","0","0","394","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","394","0","0","394","0","0","0","0","0","0","4276","0","4670","","PRODUCTION",".96","CHEVRON CORP","001382555"
"2018","84116CHVRN2351N","110000469485","CHEVRON PRODUCTS CO - SALT LAKE REFINERY","2351 NORTH 1100 WEST","SALT LAKE CITY","SALT LAKE","UT","84116","","","40.8249","-111.9238","NO","324","Petroleum","","","","","","","324110","424710","","","","","1318217478712","XYLENE (MIXED ISOMERS)","001330207","84970","YES","TRI","NO","0","NO","R","Pounds","2491","1918","3","0","0","0","0","0","0","0","0","0","0","0","4412","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","6","0","31","0","0","115","0","0","115","0","0","0","0","0","856","0","0","0","856","0","1002","4443","0","0","4412","25","6","0","0","0","115","36573","856","41987","","PRODUCTION",".96","CHEVRON CORP","001382555"
